visit_id,client_id,Variation,successful_visit,step_count,visit_duration,confirm,start,step_1,step_2,step_3
10666445_47648151759_429171,8754295,Test,True,5,130.0,1,1,1,1,1
10666472_64900029009_985898,1557476,Control,False,2,29.0,0,1,1,0,0
106679528_83928157480_253697,6316179,Control,True,6,312.0,1,1,2,1,1
106710338_71972000759_983488,5883791,Test,False,1,0.0,0,1,0,0,0
106726400_1469041131_435314,2158797,Test,True,7,488.0,1,1,2,2,1
106728830_24796395479_680506,4766428,Control,True,6,245.0,1,1,2,1,1
106742846_97029063001_192846,1821665,Control,True,5,225.0,1,1,1,1,1
106749425_84660712069_228934,7175242,Control,True,5,118.0,1,1,1,1,1
10676122_67167455707_769155,911666,Test,True,5,108.0,1,1,1,1,1
10676892_62797396948_321032,1206454,Control,True,5,238.0,1,1,1,1,1
106783340_67160939993_400118,5802200,Test,False,2,10.0,0,1,1,0,0
106792523_73817709529_506584,9128690,Test,False,1,0.0,0,1,0,0,0
106805459_62507842156_488717,1623788,Control,True,5,132.0,1,1,1,1,1
106809676_34736821159_772023,9290967,Control,True,5,232.0,1,1,1,1,1
106826657_95543215217_629913,952673,Test,True,5,178.0,1,1,1,1,1
10685813_76496105820_934269,3689164,Control,False,1,0.0,0,1,0,0,0
106897939_29179246579_37375,4947503,Test,True,5,241.0,1,1,1,1,1
106910574_28821082112_739895,8013243,Control,False,1,0.0,0,1,0,0,0
10691547_6905772212_536480,8522955,Control,True,8,477.0,1,1,2,2,2
106922750_68558794930_556119,5251076,Test,False,3,24.0,0,1,1,1,0
106932889_27477532533_224509,5249149,Test,True,5,186.0,1,1,1,1,1
106955044_72064422285_844262,7699312,Control,False,2,52.0,0,1,1,0,0
106968600_35541941103_414378,3183559,Test,True,5,93.0,1,1,1,1,1
10697014_45753702789_330913,1465875,Test,False,5,131.0,0,1,1,1,2
106979248_15640946710_142957,3098610,Test,True,5,201.0,1,1,1,1,1
106991823_36926773912_894581,6999674,Control,True,9,376.0,1,1,1,3,3
106995782_27030237984_327384,2989013,Control,False,1,0.0,0,1,0,0,0
107013155_69152812489_518523,9296252,Control,False,1,0.0,0,1,0,0,0
107016836_86308944528_107226,2858890,Control,False,2,14.0,0,1,1,0,0
1070340_64433955447_943502,3252191,Control,True,5,82.0,1,1,1,1,1
107045394_54554679852_519448,6490503,Control,False,3,102.0,0,1,1,1,0
107057773_80466562830_732923,5900728,Test,True,5,156.0,1,1,1,1,1
10708236_91239323295_576087,4645740,Control,False,1,0.0,0,1,0,0,0
107084877_94470350214_30033,2200120,Control,False,5,109.0,0,1,2,1,1
107090185_43642799759_974372,823619,Test,True,3,51.0,1,1,2,2,2
107090185_43642799759_974372,7546162,Control,True,5,108.0,1,1,2,2,2
10709556_76578529756_76098,4495039,Test,False,4,181.0,0,1,1,1,1
107101222_33639192678_690000,9606483,Control,False,3,34.0,0,1,1,1,0
107117937_86456185680_313223,4350047,Control,False,2,5.0,0,1,1,0,0
107180563_67256983369_744022,1560366,Test,True,5,142.0,1,1,1,1,1
107222483_8242134100_684417,7266624,Control,True,7,373.0,1,1,1,1,3
107237727_91762311046_263033,8142946,Test,False,1,0.0,1,0,0,0,0
107245514_55200399787_241606,525448,Test,False,4,297.0,0,1,1,1,1
107248528_50766485563_829656,1629940,Test,True,5,76.0,1,1,1,1,1
107287518_41090694585_807317,2725837,Control,False,1,0.0,0,1,0,0,0
107291547_22481134147_322645,5563273,Control,True,5,356.0,1,1,1,1,1
107318503_1037435306_176414,3909321,Test,False,2,8.0,0,1,1,0,0
107325144_83643998565_768712,1152097,Test,False,1,0.0,1,0,0,0,0
10736492_51772568397_109044,9165808,Control,True,5,176.0,1,1,1,1,1
107388830_92934484836_986365,5384175,Test,True,5,197.0,1,1,1,1,1
107393943_50695598510_39093,4143163,Test,True,5,87.0,1,1,1,1,1
107405670_56974328889_420437,3607797,Test,False,8,361.0,0,1,2,3,2
107406868_34571948150_269115,7305050,Test,True,5,90.0,1,1,1,1,1
107410475_26947979579_355416,1260122,Control,False,2,7.0,0,1,1,0,0
107419964_89811129887_112985,7897865,Test,True,5,89.0,1,1,1,1,1
107446590_29397725040_254521,3642371,Test,True,5,183.0,1,1,1,1,1
107477768_37839328958_783322,7312748,Test,True,5,224.0,1,1,1,1,1
10748725_78351965784_819901,4084333,Control,True,5,367.0,1,1,1,1,1
107491241_30335965863_650052,8401598,Control,False,4,89.0,0,1,1,1,1
107553382_82311671483_64579,3830374,Control,False,1,0.0,1,0,0,0,0
107570996_6061083640_760687,8225466,Test,True,5,127.0,1,1,1,1,1
10757496_53384070887_548622,5951934,Control,False,1,0.0,0,1,0,0,0
10757566_74040962696_428304,1399753,Test,True,5,192.0,1,1,1,1,1
107585938_33022911569_746668,5740867,Test,True,5,216.0,1,1,1,1,1
1075870_23455566013_880328,5639140,Test,True,5,245.0,1,1,1,1,1
107629066_90159587156_918030,1151298,Test,True,5,194.0,1,1,1,1,1
107641279_72757423441_432705,8208998,Control,True,5,316.0,1,1,1,1,1
107649144_20982544509_412904,4035739,Control,False,1,0.0,1,0,0,0,0
107667097_14492710514_779413,7564941,Control,False,4,127.0,0,1,1,1,1
107667252_13697712358_789394,3759800,Test,False,1,0.0,0,1,0,0,0
107670967_98557689633_256472,2056063,Control,True,5,161.0,1,1,1,1,1
107683949_79865283744_48158,6270802,Test,True,5,395.0,1,1,1,1,1
107693237_96368288508_746463,8989552,Control,True,7,352.0,1,1,1,2,2
107725310_23422533180_657653,8444884,Test,False,4,227.0,0,1,1,2,0
107737080_63213007869_706529,5073169,Control,False,4,201.0,0,1,2,1,0
107745500_51184288287_394682,5098302,Control,False,3,72.0,0,1,1,1,0
107752283_21558128430_578425,4514549,Test,False,1,0.0,0,1,0,0,0
10775349_62698260521_997049,5949693,Test,True,5,215.0,1,1,1,1,1
107761855_65378484307_236886,494576,Test,False,7,399.0,0,1,2,2,2
107800737_87824524171_447246,2715028,Test,True,8,278.0,1,1,2,2,2
10781030_88249762808_198895,4469398,Control,True,5,243.0,1,1,1,1,1
107812476_47194111740_635808,8824053,Control,True,5,399.0,1,1,1,1,1
107819680_28577379079_882368,4101933,Test,True,5,328.0,1,1,1,1,1
107847401_7196325027_942569,1449950,Control,False,4,152.0,0,1,1,1,1
107879944_62966384337_222412,7867427,Test,True,5,308.0,1,1,1,1,1
107887570_79926483891_235445,7670830,Control,False,1,0.0,0,1,0,0,0
107896371_21906879108_880611,1085528,Test,True,5,197.0,1,1,1,1,1
107897910_17884108306_474303,1482734,Test,True,5,64.0,1,1,1,1,1
107914021_23456028454_698003,8517967,Test,True,7,136.0,1,1,2,2,1
107922665_18392585668_172608,5724720,Test,False,2,4.0,0,1,1,0,0
107923930_51697880023_129433,3695333,Control,False,1,0.0,0,1,0,0,0
107939370_36328457454_3974,6826961,Test,False,1,0.0,1,0,0,0,0
10797640_29557170324_46572,6708593,Test,False,5,95.0,1,1,1,1,1
107979650_34224663479_846556,9676241,Control,False,1,0.0,0,1,0,0,0
10800599_86421211501_815670,3651623,Test,False,3,106.0,0,1,2,0,0
108015320_52102130869_983370,8070639,Test,False,2,50.0,0,1,1,0,0
108038410_83015245261_805527,9947963,Test,False,1,0.0,0,1,0,0,0
108042096_17697087210_359841,7601230,Test,False,1,0.0,1,0,0,0,0
108088171_11964436695_942392,6399633,Control,True,5,262.0,1,1,1,1,1
108128640_13820221567_570627,5442451,Control,True,5,188.0,1,1,1,1,1
108132969_24758442202_975841,3476892,Control,True,5,388.0,1,1,1,1,1
108145760_13278359025_220508,4994490,Control,False,4,64.0,0,1,1,1,1
108152866_12655231835_411925,4185812,Control,True,5,296.0,1,1,1,1,1
108160928_74041165668_179601,37064,Control,True,9,352.0,1,1,1,3,3
108161221_20877587927_239966,4238196,Control,False,3,34.0,0,1,1,1,0
108161488_96464153760_211971,521369,Control,False,1,0.0,0,1,0,0,0
108180097_86991752105_69853,8012314,Control,False,3,165.0,0,0,1,1,1
1081884_88414139180_854167,7955667,Control,True,5,322.0,1,1,1,1,1
108199947_15133807069_789216,2654414,Test,False,4,196.0,0,1,1,1,1
108212678_59610135958_492294,6095271,Control,False,2,25.0,0,1,1,0,0
108214401_65824239803_226653,1453759,Control,False,2,21.0,0,1,1,0,0
108225602_70332431123_422605,8060496,Test,True,5,194.0,1,1,1,1,1
108228548_7807336072_380800,6908479,Control,False,6,248.0,0,1,1,2,2
10823683_86056158289_300788,7171907,Control,True,19,400.0,1,1,3,7,7
108237565_57237624831_283658,6559121,Control,False,3,67.0,0,1,1,1,0
108286673_85335884771_758576,6888356,Control,False,1,0.0,0,1,0,0,0
108322435_21452053415_198387,3089039,Test,True,5,83.0,1,1,1,1,1
108343432_22246836068_782936,6093544,Control,False,2,6.0,0,1,1,0,0
108379096_9586169228_197577,8943265,Test,False,11,612.0,0,1,4,4,2
108397336_2736148713_927029,6851443,Test,False,1,0.0,0,1,0,0,0
108397960_79834715554_939840,3392317,Control,True,5,212.0,1,1,1,1,1
108409314_541646620_822206,7190546,Test,False,7,245.0,0,1,3,2,1
108412521_60149060503_304593,7257789,Test,True,5,132.0,1,1,1,1,1
108464187_20560614557_778601,4848446,Test,False,1,0.0,0,1,0,0,0
108500988_79780198274_257975,4138843,Control,False,2,9.0,0,1,1,0,0
108512480_46946897712_664594,9396180,Test,False,1,0.0,0,1,0,0,0
108522111_2010274173_543895,3815559,Test,False,3,62.0,0,1,2,0,0
108559394_74645813196_135071,5920986,Test,True,5,120.0,1,1,1,1,1
108600939_51090488386_203369,4152139,Test,True,5,343.0,1,1,1,1,1
108602470_35414089006_811600,5185429,Control,False,3,40.0,0,1,1,1,0
108619459_23424029815_711943,5753974,Control,False,4,198.0,0,1,1,1,1
108632786_58840162832_280089,2177404,Control,True,12,534.0,1,1,1,5,4
108658190_30518284885_125648,4937056,Control,False,2,62.0,0,1,1,0,0
108665944_16860908550_234753,8538655,Test,False,4,135.0,0,1,1,1,1
108690991_98901585957_570,6932275,Control,True,7,240.0,1,1,2,2,1
108711971_68302711062_363896,1894933,Test,False,1,0.0,1,0,0,0,0
10871633_1705641651_226934,2522259,Control,False,5,252.0,1,1,1,1,1
108719545_42143405876_705852,9772972,Control,False,4,183.0,0,1,2,1,0
108733913_69527591003_427656,2465411,Test,False,2,6.0,0,1,1,0,0
108758371_27158293792_829603,8138044,Test,False,1,0.0,0,1,0,0,0
108758601_86992697619_659748,6810931,Test,False,3,79.0,0,1,1,1,0
108785195_36605645729_936668,9341024,Test,False,4,363.0,0,1,1,1,1
108808380_94764333350_175086,9202636,Control,False,4,121.0,0,1,1,1,1
108809747_47233632345_827356,104328,Control,False,4,84.0,0,1,1,1,1
10881982_2291331778_727577,30493,Test,True,7,443.0,1,1,3,1,1
108838828_80323001018_403472,7770587,Test,True,5,83.0,1,1,1,1,1
108841867_14231764245_756209,5265454,Test,True,7,394.0,1,1,2,2,1
108857769_19979452740_456587,3361098,Control,False,4,96.0,0,1,1,1,1
108860642_55131911366_926344,1276083,Control,False,3,45.0,0,1,1,1,0
108901971_73954126259_963518,3075073,Control,False,1,0.0,1,0,0,0,0
108905338_14872524601_905668,6356888,Control,True,7,296.0,1,1,1,2,2
108907799_62013523001_254981,6741529,Control,True,5,96.0,1,1,1,1,1
10891635_81043982891_216011,3769323,Test,False,1,0.0,0,1,0,0,0
108928315_10447608302_593541,103627,Test,False,1,0.0,1,0,0,0,0
108947270_355420661_88176,4842605,Control,False,1,0.0,0,1,0,0,0
108957383_41514350677_193670,4754251,Control,True,5,79.0,1,1,1,1,1
108979939_59698627739_569564,3178274,Test,False,1,0.0,0,1,0,0,0
10899307_53651903569_153334,6298173,Test,False,1,0.0,0,1,0,0,0
109011250_15395719573_228235,5217337,Control,True,5,255.0,1,1,1,1,1
109011395_74315471043_951387,4152738,Control,False,4,276.0,0,1,1,1,1
109044768_71320897554_448227,3391934,Test,True,5,198.0,1,1,1,1,1
109045507_22208190684_100320,2214904,Test,True,5,167.0,1,1,1,1,1
10905033_12057981070_795497,1579315,Test,True,5,72.0,1,1,1,1,1
109075168_66140706174_6448,1992563,Test,True,5,307.0,1,1,1,1,1
109085780_40828468276_54804,1341459,Control,False,2,11.0,0,1,1,0,0
109086558_73015852974_776843,4248171,Control,False,3,36.0,0,1,1,1,0
10913114_89829887986_987719,3903837,Test,False,3,59.0,0,1,1,1,0
109132633_20568558069_243264,505697,Test,False,4,111.0,0,1,1,1,1
109140695_24859270597_694344,2891163,Control,True,5,414.0,1,1,1,1,1
109142891_62283288812_347203,798716,Test,False,2,4.0,0,1,1,0,0
10914551_670293919_401186,8012388,Test,False,1,0.0,1,0,0,0,0
109154154_68812231163_309521,3897933,Control,True,5,225.0,1,1,1,1,1
109158104_44522218729_733275,3077159,Test,False,2,4.0,0,1,1,0,0
109161967_92334343334_989295,6545237,Test,False,3,332.0,0,0,0,1,2
109176308_53939750066_966814,5060980,Test,False,1,0.0,1,0,0,0,0
109178287_58305095407_449125,1760804,Test,True,5,132.0,1,1,1,1,1
109178915_88566590610_326604,3430448,Control,True,5,99.0,1,1,1,1,1
109186171_45584680375_932546,5460321,Test,True,5,346.0,1,1,1,1,1
109198982_43752334884_942101,2769229,Test,False,3,125.0,0,1,1,1,0
109212970_24143620681_788923,2148617,Control,False,1,0.0,0,1,0,0,0
109266551_86824413138_988298,7763094,Control,True,5,428.0,1,1,1,1,1
10926725_6074807139_104341,2124664,Control,False,1,0.0,0,1,0,0,0
109267336_69193019766_252546,6068217,Control,False,1,0.0,0,1,0,0,0
109270825_70428791942_253169,5161688,Control,True,5,274.0,1,1,1,1,1
109293993_38928323562_726849,8815082,Control,False,1,0.0,0,1,0,0,0
109300922_49336450821_608747,189572,Test,True,5,174.0,1,1,1,1,1
10931038_35247667592_268537,2795565,Test,True,5,336.0,1,1,1,1,1
109341543_93834603351_339892,9624621,Control,True,5,204.0,1,1,1,1,1
10934223_25503046714_866571,9421926,Control,False,1,0.0,0,1,0,0,0
109348025_27992284703_535018,4482137,Control,True,5,104.0,1,1,1,1,1
109394651_29166583508_164958,8542739,Control,False,1,0.0,0,1,0,0,0
109404133_85113517339_71852,5884804,Test,True,5,277.0,1,1,1,1,1
109415641_80486479993_405317,541015,Test,True,5,113.0,1,1,1,1,1
109447651_76530485141_835727,1620626,Control,False,3,115.0,0,1,1,1,0
10947703_78257751291_449167,7181531,Test,True,6,420.0,1,1,2,1,1
109478439_46834904677_537548,3617668,Control,True,5,314.0,1,1,1,1,1
109493456_82138770929_343649,4646520,Test,False,5,118.0,0,1,2,2,0
109493483_32835460568_770553,3817564,Control,True,5,231.0,1,1,1,1,1
109507912_53012357268_348474,5233429,Test,True,5,118.0,1,1,1,1,1
109559465_66925407084_586367,6784733,Control,False,3,21.0,0,1,1,1,0
109567635_56207438404_461006,5853478,Test,False,1,0.0,1,0,0,0,0
109579261_81888204282_10602,7928244,Test,True,5,117.0,1,1,1,1,1
109595278_71747357428_178974,4487800,Test,True,5,306.0,1,1,1,1,1
109651140_84695412616_383037,1442875,Control,False,1,0.0,0,1,0,0,0
109665755_73120491964_139265,3220881,Test,False,4,99.0,0,1,1,1,1
109666398_38721392376_849012,6774721,Control,False,1,0.0,1,0,0,0,0
109679814_72589617383_442999,6835423,Control,False,3,38.0,0,1,1,1,0
109682911_92162940125_670458,9966141,Control,False,1,0.0,0,1,0,0,0
109687218_82550150466_786235,7344008,Control,False,4,190.0,0,1,1,1,1
109691322_28183357156_328716,8221479,Control,False,1,0.0,1,0,0,0,0
109734567_71379805027_365364,183720,Test,True,5,83.0,1,1,1,1,1
109741635_28678207652_501674,5198344,Test,True,5,396.0,1,1,1,1,1
109764237_63896704808_785462,3471084,Control,False,1,0.0,0,1,0,0,0
109799072_82557124764_701631,2493522,Test,False,1,0.0,0,1,0,0,0
109838496_73895792324_967993,1873161,Control,False,8,434.0,1,0,3,3,1
109850778_13269643517_672459,6357574,Control,False,3,40.0,0,1,1,1,0
109853243_54038366030_348387,5436026,Control,True,5,156.0,1,1,1,1,1
109872736_61597528379_139990,3258217,Test,False,1,0.0,1,0,0,0,0
109887260_69500309963_355398,5583943,Control,True,5,215.0,1,1,1,1,1
109893989_87082173241_73553,7321048,Test,False,1,0.0,0,1,0,0,0
10996344_40677430719_269270,4306244,Test,False,1,0.0,0,1,0,0,0
109985769_23587300049_49862,6372038,Control,True,5,109.0,1,1,1,1,1
10998960_55259456402_183498,8627363,Test,True,5,125.0,1,1,1,1,1
110022120_18355031472_18481,2512102,Test,False,1,0.0,0,1,0,0,0
110024436_52678239326_911136,2874933,Control,False,1,0.0,0,1,0,0,0
110047517_80323235854_28140,135254,Test,False,2,11.0,0,1,1,0,0
110056739_69737810110_34067,1348668,Control,False,1,0.0,0,1,0,0,0
110071490_40007375385_998073,997518,Control,False,1,0.0,0,1,0,0,0
110077423_47121627403_507093,6948674,Control,True,5,134.0,1,1,1,1,1
110081652_29232233419_776850,8140069,Test,True,5,186.0,1,1,1,1,1
110085038_47382843469_746761,1658052,Test,False,1,0.0,0,1,0,0,0
110089868_1127883847_284205,6144971,Control,False,1,0.0,0,1,0,0,0
11010472_15814590735_454467,6030890,Control,False,4,79.0,0,1,1,1,1
110129838_64257908965_483521,6725481,Test,False,1,0.0,1,0,0,0,0
110175989_34845230015_689750,7999292,Test,False,1,0.0,0,1,0,0,0
11020487_27606184_804936,3242632,Test,True,5,75.0,1,1,1,1,1
110208774_59197878914_70833,7671778,Control,False,3,116.0,0,1,1,1,0
110263675_72301719917_206361,1177276,Test,True,5,299.0,1,1,1,1,1
110282786_63380697757_292711,9881248,Control,True,5,173.0,1,1,1,1,1
110307202_34636181112_192510,6934507,Control,True,6,291.0,1,1,2,1,1
110328340_23474297650_588301,6331553,Test,True,5,112.0,1,1,1,1,1
110357480_44657547325_549221,3004695,Control,True,5,272.0,1,1,1,1,1
11038168_65125134709_615698,8598364,Test,True,6,189.0,1,1,2,1,1
110387300_19185723666_54285,4552154,Control,False,1,0.0,0,1,0,0,0
110389027_36684653713_791010,8204062,Control,False,8,390.0,0,1,2,3,2
110389785_41987072969_79530,2053795,Control,False,9,403.0,1,1,2,3,2
11039402_67593207357_110439,751629,Control,True,9,323.0,1,1,1,3,3
110396168_29164529346_22732,5933753,Control,True,5,108.0,1,1,1,1,1
110432027_87493421469_986527,6929927,Control,False,3,56.0,0,1,1,1,0
110433685_50512830489_541081,4055364,Test,False,4,105.0,1,0,1,1,1
110436570_49678697501_334900,327979,Control,False,1,0.0,0,1,0,0,0
110454357_32145786652_758657,3170143,Test,False,1,0.0,0,1,0,0,0
110477187_9291835195_280023,1876212,Control,True,5,116.0,1,1,1,1,1
11049489_90808735976_373672,9873194,Control,True,5,214.0,1,1,1,1,1
110501001_1387651944_765425,4721645,Test,True,5,235.0,1,1,1,1,1
110506090_38117495495_681624,8562324,Test,True,5,202.0,1,1,1,1,1
110509290_65780675794_198329,6005042,Control,False,2,15.0,0,1,1,0,0
110527808_9998103430_864206,4278992,Test,False,2,48.0,0,1,1,0,0
110529988_53459954592_574647,2249641,Control,True,5,251.0,1,1,1,1,1
110534964_35163558321_524792,7403377,Control,False,4,302.0,1,0,1,1,1
110571039_46686284424_8595,6033434,Test,False,4,33.0,0,1,1,2,0
110587451_22786493399_116490,9517918,Test,False,1,0.0,0,1,0,0,0
110587872_41098554542_289145,1980473,Test,False,5,194.0,0,1,2,1,1
110602169_70496154144_443274,1591487,Control,True,5,341.0,1,1,1,1,1
110627488_22526312169_56361,14690,Test,False,2,25.0,0,1,1,0,0
110644352_58623709359_189784,8273339,Control,True,5,376.0,1,1,1,1,1
110646072_27896137315_651353,3319635,Test,True,5,155.0,1,1,1,1,1
1106544_29948470650_260584,1554187,Test,False,2,11.0,0,1,1,0,0
110683017_83237322449_824704,8023726,Test,True,5,107.0,1,1,1,1,1
110691813_39215096557_183650,2126508,Test,False,2,38.0,0,1,1,0,0
110697580_90775348822_953381,443262,Test,False,1,0.0,0,1,0,0,0
110720215_97248493330_744168,6059000,Control,True,5,112.0,1,1,1,1,1
110720429_83928580709_482823,7109970,Control,False,3,18.0,0,1,1,1,0
110757749_6186676709_455663,2972136,Test,False,1,0.0,0,1,0,0,0
110762952_76933669636_385911,6975226,Test,True,5,166.0,1,1,1,1,1
110766351_48443200737_752028,8329247,Control,False,1,0.0,0,1,0,0,0
110784034_78365342748_450135,4121606,Test,True,5,174.0,1,1,1,1,1
110803305_60486350265_542000,5817789,Control,False,1,0.0,0,1,0,0,0
110812049_21946570521_410833,38340,Test,True,5,121.0,1,1,1,1,1
11081880_55901769447_75033,9779291,Test,False,2,32.0,0,1,1,0,0
110833117_58192301558_957264,2497100,Test,False,4,221.0,0,1,1,1,1
110839642_52276648687_947839,4825865,Test,False,1,0.0,1,0,0,0,0
110864663_19031284736_87399,2188976,Test,False,2,5.0,0,1,1,0,0
11086514_25869311779_867257,7668109,Control,False,3,55.0,0,1,1,1,0
110899910_14242013946_84357,8562779,Control,True,5,93.0,1,1,1,1,1
110904520_49198075199_843315,9395584,Test,False,1,0.0,0,1,0,0,0
110905291_98898758889_752043,6518665,Control,False,1,0.0,0,1,0,0,0
11090727_95300510488_327761,3465286,Control,True,5,158.0,1,1,1,1,1
110925583_24930667706_617581,8167124,Control,True,5,340.0,1,1,1,1,1
110927775_62147961797_589694,8549200,Control,True,5,211.0,1,1,1,1,1
110979260_6724695508_22050,4363111,Control,True,5,165.0,1,1,1,1,1
111019180_13564920828_813922,6693164,Control,True,5,439.0,1,1,1,1,1
111024388_84807034669_44860,7977593,Control,False,1,0.0,1,0,0,0,0
111025945_12085696736_341912,7252312,Test,True,5,187.0,1,1,1,1,1
11102876_24833879204_800510,6785076,Control,True,5,187.0,1,1,1,1,1
111041619_14934652450_91501,3570952,Control,True,5,239.0,1,1,1,1,1
111048163_40827585300_781698,2493092,Control,False,1,0.0,0,1,0,0,0
111048490_42020411436_523687,3588397,Control,False,1,0.0,1,0,0,0,0
111055176_28932574681_784747,7017459,Control,False,7,334.0,0,1,2,2,2
111093869_47614028816_160691,8912315,Control,False,1,0.0,1,0,0,0,0
111125240_15044351623_502265,9646757,Test,False,2,32.0,0,1,1,0,0
111141001_53434484643_525868,234014,Test,False,1,0.0,0,1,0,0,0
111148205_25981715466_468155,9320265,Control,True,5,322.0,1,1,1,1,1
111153239_82474719634_867289,7553011,Control,True,5,453.0,1,1,1,1,1
111161234_91702610713_863395,9679406,Control,True,5,104.0,1,1,1,1,1
111196356_32045752975_804782,4941253,Control,False,1,0.0,0,1,0,0,0
